,Unnamed: 0,MovieID,Title,Genres,Counts,Score
3086,3086,3155,Anna and the King (1999),"['Drama', 'Romance']",81,3.58
3087,3087,3156,Bicentennial Man (1999),"['Comedy', 'Drama', 'Sci-Fi']",516,3.48
3088,3088,3157,Stuart Little (1999),"[""Children's"", 'Comedy']",356,4.09
3089,3089,3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",['Drama'],252,4.36
3090,3090,3159,Fantasia 2000 (1999),"['Animation', ""Children's"", 'Musical']",177,4.14
3091,3091,3160,Magnolia (1999),['Drama'],141,4.28
3092,3092,3161,Onegin (1999),['Drama'],20,4.0
3093,3093,3162,Simpatico (1999),"['Comedy', 'Drama']",208,3.7
3094,3094,3163,Topsy-Turvy (1999),['Drama'],101,3.85
3095,3095,3164,"Alley Cats, The (1968)",['Drama'],521,4.13
3096,3096,3165,Boiling Point (1993),"['Action', 'Drama']",93,3.96
3097,3097,3166,Brenda Starr (1989),['Adventure'],206,4.04
3098,3098,3167,Carnal Knowledge (1971),['Drama'],548,3.83
3099,3099,3168,Easy Rider (1969),"['Adventure', 'Drama']",273,3.24
3100,3100,3169,"Falcon and the Snowman, The (1984)",['Drama'],623,3.76
3101,3101,3170,Hi-Yo Silver (1940),['Western'],802,3.67
3102,3102,3171,Room at the Top (1959),['Drama'],244,3.64
3103,3103,3172,Ulysses (Ulisse) (1954),['Adventure'],68,3.06
3104,3104,3173,Any Given Sunday (1999),['Drama'],765,3.86
3105,3105,3174,Man on the Moon (1999),"['Comedy', 'Drama']",680,3.78
3106,3106,3175,Galaxy Quest (1999),"['Adventure', 'Comedy', 'Sci-Fi']",25,3.24
3107,3107,3176,"Talented Mr. Ripley, The (1999)","['Drama', 'Mystery', 'Thriller']",869,3.44
3108,3108,3177,Next Friday (1999),['Comedy'],945,3.63
3109,3109,3178,"Hurricane, The (1999)",['Drama'],64,3.22
3110,3110,3179,Angela's Ashes (1999),['Drama'],33,3.39
3111,3111,3180,Play it to the Bone (1999),"['Comedy', 'Drama']",213,3.7
3112,3112,3181,Titus (1999),['Drama'],70,3.37
3113,3113,3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),['Documentary'],564,2.63
3114,3114,3183,"Third Miracle, The (1999)",['Drama'],1585,4.22
3115,3115,3184,Montana (1998),"['Action', 'Comedy', 'Crime', 'Drama']",110,3.16
3116,3116,3185,Snow Falling on Cedars (1999),['Drama'],11,2.73
3117,3117,3186,"Girl, Interrupted (1999)",['Drama'],73,3.3
3118,3118,3187,Trans (1998),['Drama'],66,3.53
3119,3119,3188,"Life and Times of Hank Greenberg, The (1998)",['Documentary'],3,1.67
3120,3120,3189,My Dog Skip (1999),['Comedy'],130,3.02
3121,3121,3190,Supernova (2000),"['Adventure', 'Sci-Fi']",18,3.56
3122,3122,3191,"Quarry, The (1998)",['Drama'],29,3.38
3123,3123,3192,"Terrorist, The (Malli) (1998)",['Drama'],3,1.0
3124,3124,3193,Creature (1999),['Documentary'],34,3.32
3125,3125,3194,"Way We Were, The (1973)",['Drama'],200,3.52
3126,3126,3195,Tess of the Storm Country (1922),['Drama'],3,4.0
3127,3127,3196,Stalag 17 (1953),"['Drama', 'War']",56,3.23
3128,3128,3197,"Presidio, The (1988)",['Action'],51,3.45
3129,3129,3198,Papillon (1973),['Drama'],288,3.7
3130,3130,3199,Pal Joey (1957),"['Comedy', 'Musical', 'Romance']",118,2.37
3131,3131,3200,"Last Detail, The (1973)","['Comedy', 'Drama']",2,3.5
3132,3132,3201,Five Easy Pieces (1970),['Drama'],38,3.63
3133,3133,3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),['Drama'],42,3.71
3134,3134,3203,Dead Calm (1989),['Thriller'],165,4.34
3135,3135,3204,"Boys from Brazil, The (1978)",['Thriller'],195,3.95
3136,3136,3205,Black Sunday (La Maschera Del Demonio) (1960),['Horror'],3,3.0
3137,3137,3206,Against All Odds (1984),['Romance'],16,3.81
3138,3138,3207,"Snows of Kilimanjaro, The (1952)",['Adventure'],66,3.2
3139,3139,3208,Loaded Weapon 1 (1993),"['Action', 'Comedy']",17,3.18
3140,3140,3209,"Loves of Carmen, The (1948)",['Drama'],9,3.44
3141,3141,3210,Fast Times at Ridgemont High (1982),['Comedy'],62,3.05
3142,3142,3211,"Cry in the Dark, A (1988)",['Drama'],130,3.38
3143,3143,3212,Born to Win (1971),['Drama'],33,3.7
3144,3144,3213,Batman: Mask of the Phantasm (1993),"['Animation', ""Children's""]",49,3.27
3145,3145,3214,American Flyers (1985),['Drama'],259,3.36
3146,3146,3215,Voyage of the Damned (1976),['Drama'],308,2.76
3147,3147,3216,Vampyros Lesbos (Las Vampiras) (1970),['Horror'],1222,4.15
3148,3148,3217,"Star Is Born, A (1937)",['Drama'],711,3.95
3149,3149,3218,Poison (1991),['Drama'],9,2.44
3150,3150,3219,Pacific Heights (1990),['Thriller'],60,3.68
3151,3151,3220,Night Tide (1961),['Drama'],1,2.0
3152,3152,3221,"Draughtsman's Contract, The (1982)",['Drama'],354,3.97
3153,3153,3222,Carmen (1984),['Drama'],258,3.62
3154,3154,3223,"Zed & Two Noughts, A (1985)",['Drama'],8,3.5
3155,3155,3224,Woman in the Dunes (Suna no onna) (1964),['Drama'],333,3.41
3156,3156,3225,Down to You (2000),"['Comedy', 'Romance']",383,2.91
3157,3157,3226,Hellhounds on My Trail (1999),['Documentary'],520,3.15
3158,3158,3227,"Not Love, Just Frenzy (M�s que amor, frenes�) (1996)","['Comedy', 'Drama', 'Thriller']",44,3.64
3159,3159,3228,Wirey Spindell (1999),['Comedy'],453,3.81
3160,3160,3229,Another Man's Poison (1952),"['Crime', 'Drama']",1113,3.89
3161,3161,3230,"Odessa File, The (1974)",['Thriller'],19,3.47
3162,3162,3231,"Saphead, The (1920)",['Comedy'],21,2.48
3163,3163,3232,Seven Chances (1925),['Comedy'],304,3.7
3164,3164,3233,Smashing Time (1967),['Comedy'],1,4.0
3165,3165,3234,Train Ride to Hollywood (1978),['Comedy'],61,2.62
3166,3166,3235,Where the Buffalo Roam (1980),['Comedy'],6,1.17
3167,3167,3236,Zachariah (1971),['Western'],166,3.63
3168,3168,3237,Kestrel's Eye (Falkens �ga) (1998),['Documentary'],485,3.77
3169,3169,3238,Eye of the Beholder (1999),['Thriller'],253,3.51
3170,3170,3239,Isn't She Great? (2000),['Comedy'],0,0.0
3171,3171,3240,"Big Tease, The (1999)",['Comedy'],25,3.92
3172,3172,3241,"Cup, The (Ph�rpa) (1999)",['Comedy'],1,5.0
3173,3173,3242,Santitos (1997),['Comedy'],483,3.13
3174,3174,3243,Encino Man (1992),['Comedy'],874,3.49
3175,3175,3244,"Goodbye Girl, The (1977)","['Comedy', 'Romance']",1728,3.77
3176,3176,3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),['Drama'],1331,3.5
3177,3177,3246,Malcolm X (1992),['Drama'],168,2.6
3178,3178,3247,Sister Act (1992),"['Comedy', 'Crime']",509,3.85
3179,3179,3248,Sister Act 2: Back in the Habit (1993),['Comedy'],225,3.41
3180,3180,3249,"Hand That Rocks the Cradle, The (1992)",['Thriller'],70,2.2
3181,3181,3250,Alive (1993),['Drama'],163,3.71
3182,3182,3251,Agnes of God (1985),"['Drama', 'Mystery']",124,3.96
3183,3183,3252,Scent of a Woman (1992),['Drama'],45,3.62
3184,3184,3253,Wayne's World (1992),['Comedy'],5,3.0
3185,3185,3254,Wayne's World 2 (1993),['Comedy'],398,3.41
3186,3186,3255,"League of Their Own, A (1992)","['Comedy', 'Drama']",431,3.48
3187,3187,3256,Patriot Games (1992),"['Action', 'Thriller']",3,3.0
3188,3188,3257,"Bodyguard, The (1992)","['Action', 'Drama', 'Romance', 'Thriller']",54,3.7
3189,3189,3258,Death Becomes Her (1992),['Comedy'],300,3.64
3190,3190,3259,Far and Away (1992),"['Drama', 'Romance']",161,2.15
3191,3191,3260,Howards End (1992),['Drama'],0,0.0
3192,3192,3261,Singles (1992),"['Comedy', 'Drama', 'Romance']",24,4.08
3193,3193,3262,Twin Peaks: Fire Walk with Me (1992),"['Drama', 'Mystery']",0,0.0
3194,3194,3263,White Men Can't Jump (1992),['Comedy'],220,3.3
3195,3195,3264,Buffy the Vampire Slayer (1992),"['Comedy', 'Horror']",0,0.0
3196,3196,3265,Hard-Boiled (Lashou shentan) (1992),"['Action', 'Crime']",394,4.23
3197,3197,3266,Man Bites Dog (C'est arriv� pr�s de chez vous) (1992),"['Action', 'Comedy', 'Crime', 'Drama']",251,3.3
3198,3198,3267,"Mariachi, El (1992)","['Action', 'Thriller']",325,4.07
3199,3199,3268,Stop! Or My Mom Will Shoot (1992),"['Action', 'Comedy']",72,3.35
3200,3200,3269,Forever Young (1992),"['Adventure', 'Romance', 'Sci-Fi']",172,3.85
3201,3201,3270,"Cutting Edge, The (1992)",['Drama'],359,3.95
3202,3202,3271,Of Mice and Men (1992),['Drama'],1,1.0
3203,3203,3272,Bad Lieutenant (1992),"['Crime', 'Drama']",497,3.68
3204,3204,3273,Scream 3 (2000),"['Horror', 'Mystery', 'Thriller']",204,3.66
3205,3205,3274,Single White Female (1992),['Action'],4,2.25
3206,3206,3275,"Boondock Saints, The (1999)","['Action', 'Comedy']",133,3.25
3207,3207,3276,Gun Shy (2000),['Comedy'],5,3.2
3208,3208,3277,Beloved/Friend (Amigo/Amado) (1999),['Drama'],264,2.76
3209,3209,3278,Gendernauts (1999),['Documentary'],1,1.0
3210,3210,3279,Knockout (1999),"['Action', 'Adventure']",886,3.84
3211,3211,3280,"Baby, The (1973)",['Horror'],66,3.52
3212,3212,3281,"Brandon Teena Story, The (1998)",['Documentary'],2,2.5
3213,3213,3282,Different for Girls (1996),['Comedy'],232,3.56
3214,3214,3283,Minnie and Moskowitz (1971),['Action'],97,3.33
3215,3215,3284,They Might Be Giants (1971),"['Comedy', 'Romance']",11,3.18
3216,3216,3285,"Beach, The (2000)","['Adventure', 'Drama']",3,3.33
3217,3217,3286,Snow Day (2000),['Comedy'],91,3.35
3218,3218,3287,"Tigger Movie, The (2000)","['Animation', ""Children's""]",32,3.19
3219,3219,3288,Cotton Mary (1999),['Drama'],447,3.26
3220,3220,3289,Not One Less (Yi ge dou bu neng shao) (1999),['Drama'],1,2.0
3221,3221,3290,Soft Toilet Seats (1999),['Comedy'],29,3.41
3222,3222,3291,Trois (2000),['Thriller'],30,4.17
3223,3223,3292,"Big Combo, The (1955)",['Film-Noir'],29,3.41
3224,3224,3293,Conceiving Ada (1997),"['Drama', 'Sci-Fi']",77,4.05
3225,3225,3294,Eaten Alive (1976),['Horror'],122,2.69
3226,3226,3295,Raining Stones (1993),['Drama'],0,0.0
3227,3227,3296,To Sir with Love (1967),['Drama'],0,0.0
3228,3228,3297,With Byrd at the South Pole (1930),['Documentary'],2,1.0
3229,3229,3298,Boiler Room (2000),['Drama'],1,4.0
3230,3230,3299,Hanging Up (2000),"['Comedy', 'Drama']",78,3.67
3231,3231,3300,Pitch Black (2000),"['Action', 'Sci-Fi']",0,0.0
3232,3232,3301,"Whole Nine Yards, The (2000)","['Comedy', 'Crime']",5,4.0
3233,3233,3302,Beautiful People (1999),['Comedy'],2,5.0
3234,3234,3303,Black Tar Heroin: The Dark End of the Street (1999),['Documentary'],0,0.0
3235,3235,3304,Blue Collar (1978),"['Crime', 'Drama']",71,3.0
3236,3236,3305,Bluebeard (1944),"['Film-Noir', 'Horror']",2,3.5
3237,3237,3306,"Circus, The (1928)",['Comedy'],1,1.0
3238,3238,3307,City Lights (1931),"['Comedy', 'Drama', 'Romance']",267,2.13
3239,3239,3308,"Flamingo Kid, The (1984)","['Comedy', 'Drama']",37,2.38
3240,3240,3309,"Dog's Life, A (1920)",['Comedy'],33,3.27
3241,3241,3310,"Kid, The (1921)",['Action'],57,3.67
3242,3242,3311,"Man from Laramie, The (1955)",['Western'],3,3.67
3243,3243,3312,"McCullochs, The (1975)",['Drama'],293,2.5
3244,3244,3313,Class Reunion (1982),['Comedy'],322,3.7
3245,3245,3314,"Big Trees, The (1952)","['Action', 'Drama']",5,4.8
3246,3246,3315,Happy Go Lovely (1951),['Musical'],475,3.9
3247,3247,3316,Reindeer Games (2000),"['Action', 'Thriller']",666,3.17
3248,3248,3317,Wonder Boys (2000),"['Comedy', 'Drama']",202,2.54
3249,3249,3318,Deterrence (1998),['Thriller'],340,3.14
3250,3250,3319,Judy Berlin (1999),['Drama'],366,3.4
3251,3251,3320,Mifune (Mifunes sidste sang) (1999),"['Comedy', 'Romance']",276,3.38
3252,3252,3321,"Waiting Game, The (2000)",['Comedy'],555,3.71
3253,3253,3322,3 Strikes (2000),['Comedy'],1120,3.6
3254,3254,3323,Chain of Fools (2000),"['Comedy', 'Crime']",433,2.88
3255,3255,3324,Drowning Mona (2000),['Comedy'],1099,3.68
3256,3256,3325,"Next Best Thing, The (2000)","['Comedy', 'Drama']",1052,3.75
3257,3257,3326,What Planet Are You From? (2000),"['Comedy', 'Sci-Fi']",626,2.86
3258,3258,3327,Beyond the Mat (2000),['Documentary'],339,2.75
3259,3259,3328,Ghost Dog: The Way of the Samurai (1999),"['Crime', 'Drama']",403,3.37
3260,3260,3329,"Year My Voice Broke, The (1987)",['Drama'],480,3.73
3261,3261,3330,Splendor in the Grass (1961),['Drama'],429,3.48
3262,3262,3331,My Tutor (1983),['Drama'],163,2.97
3263,3263,3332,"Legend of Lobo, The (1962)","['Adventure', ""Children's""]",667,3.19
3264,3264,3333,"Killing of Sister George, The (1968)",['Drama'],512,3.09
3265,3265,3334,Key Largo (1948),"['Crime', 'Drama', 'Film-Noir', 'Thriller']",327,4.14
3266,3266,3335,Jail Bait (1954),"['Crime', 'Drama']",154,3.66
3267,3267,3336,It Happened Here (1961),['Drama'],483,3.69
3268,3268,3337,I'll Never Forget What's 'is Name (1967),"['Comedy', 'Drama']",179,1.78
3269,3269,3338,For All Mankind (1989),['Documentary'],477,3.2
3270,3270,3339,Cross of Iron (1977),['War'],200,3.29
3271,3271,3340,Bride of the Monster (1956),"['Horror', 'Sci-Fi']",328,3.85
3272,3272,3341,Born Yesterday (1950),['Comedy'],171,3.2
3273,3273,3342,Birdy (1984),"['Drama', 'War']",577,2.73
3274,3274,3343,And God Created Woman (1988),"['Comedy', 'Drama', 'Romance']",438,3.11
3275,3275,3344,Blood Feast (1963),['Horror'],92,3.62
3276,3276,3345,"Charlie, the Lonesome Cougar (1967)","['Adventure', ""Children's""]",46,2.65
3277,3277,3346,Color Me Blood Red (1965),['Horror'],1,4.0
3278,3278,3347,Never Cry Wolf (1983),['Drama'],0,0.0
3279,3279,3348,"Night Visitor, The (1970)","['Crime', 'Thriller']",0,0.0
3280,3280,3349,"Perils of Pauline, The (1947)",['Comedy'],1,5.0
3281,3281,3350,"Raisin in the Sun, A (1961)",['Drama'],49,4.04
3282,3282,3351,Two Thousand Maniacs! (1964),['Horror'],10,3.7
3283,3283,3352,Brown's Requiem (1998),['Drama'],15,3.47
3284,3284,3353,"Closer You Get, The (2000)","['Comedy', 'Romance']",45,3.73
3285,3285,3354,Mission to Mars (2000),['Sci-Fi'],423,2.7
3286,3286,3355,"Ninth Gate, The (2000)",['Thriller'],122,2.21
3287,3287,3356,Condo Painting (2000),['Documentary'],129,2.73
3288,3288,3357,East-West (Est-ouest) (1999),"['Drama', 'Romance']",4,3.0
3289,3289,3358,Defending Your Life (1991),"['Comedy', 'Romance']",52,3.77
3290,3290,3359,Breaking Away (1979),['Drama'],1,3.0
3291,3291,3360,Hoosiers (1986),['Drama'],1,2.0
3292,3292,3361,Bull Durham (1988),['Comedy'],6,3.83
3293,3293,3362,Dog Day Afternoon (1975),"['Comedy', 'Crime', 'Drama']",5,3.4
3294,3294,3363,American Graffiti (1973),"['Comedy', 'Drama']",2,2.5
3295,3295,3364,"Asphalt Jungle, The (1950)","['Crime', 'Film-Noir']",2,3.5
3296,3296,3365,"Searchers, The (1956)",['Western'],203,3.79
3297,3297,3366,Where Eagles Dare (1969),"['Action', 'Adventure', 'War']",1,2.0
3298,3298,3367,"Devil's Brigade, The (1968)",['War'],590,3.46
3299,3299,3368,"Big Country, The (1958)","['Romance', 'Western']",176,2.3
3300,3300,3369,Any Number Can Win (M�lodie en sous-sol ) (1963),['Crime'],542,3.3
3301,3301,3370,Betrayed (1988),"['Drama', 'Thriller']",602,3.38
3302,3302,3371,Bound for Glory (1976),['Drama'],53,3.34
3303,3303,3372,"Bridge at Remagen, The (1969)","['Action', 'War']",6,3.5
3304,3304,3373,Buck and the Preacher (1972),['Western'],56,3.57
3305,3305,3374,Daughters of the Dust (1992),['Drama'],2,4.0
3306,3306,3375,Destination Moon (1950),['Sci-Fi'],24,3.96
3307,3307,3376,"Fantastic Night, The (La Nuit Fantastique) (1949)",['Romance'],271,4.39
3308,3308,3377,Hangmen Also Die (1943),"['Drama', 'War']",294,3.2
3309,3309,3378,"Ogre, The (Der Unhold) (1996)",['Drama'],24,3.67
3310,3310,3379,On the Beach (1959),['Drama'],62,3.79
3311,3311,3380,Railroaded! (1947),['Film-Noir'],33,3.79
3312,3312,3381,Slaves to the Underground (1997),"['Comedy', 'Drama']",1,1.0
3313,3313,3382,Song of Freedom (1936),['Drama'],20,2.25
3314,3314,3383,Big Fella (1937),"['Drama', 'Musical']",4,3.25
3315,3315,3384,"Taking of Pelham One Two Three, The (1974)",['Action'],1,2.0
3316,3316,3385,Volunteers (1985),['Comedy'],289,2.77
3317,3317,3386,JFK (1991),"['Drama', 'Mystery']",496,3.95
3318,3318,3387,Who's Harry Crumb? (1989),['Comedy'],48,3.48
3319,3319,3388,Harry and the Hendersons (1987),['Comedy'],28,3.11
3320,3320,3389,Let's Get Harry (1986),"['Action', 'Adventure']",45,3.51
3321,3321,3390,Shanghai Surprise (1986),['Adventure'],1,2.0
3322,3322,3391,Who's That Girl? (1987),['Comedy'],4,2.75
3323,3323,3392,She-Devil (1989),['Comedy'],1,3.0
3324,3324,3393,Date with an Angel (1987),"['Comedy', 'Fantasy']",190,2.76
3325,3325,3394,Blind Date (1987),"['Comedy', 'Romance']",160,2.33
3326,3326,3395,Nadine (1987),['Comedy'],180,2.86
3327,3327,3396,"Muppet Movie, The (1979)","[""Children's"", 'Comedy']",134,3.53
3328,3328,3397,"Great Muppet Caper, The (1981)","[""Children's"", 'Comedy']",314,3.84
3329,3329,3398,"Muppets Take Manhattan, The (1984)","[""Children's"", 'Comedy']",27,3.81
3330,3330,3399,Sesame Street Presents Follow That Bird (1985),"[""Children's"", 'Comedy']",108,3.76
3331,3331,3400,We're Back! A Dinosaur's Story (1993),"['Animation', ""Children's""]",35,2.31
3332,3332,3401,Baby... Secret of the Lost Legend (1985),"['Adventure', 'Sci-Fi']",0,0.0
3333,3333,3402,Turtle Diary (1985),['Drama'],16,3.5
3334,3334,3403,Raise the Titanic (1980),"['Drama', 'Thriller']",461,4.08
3335,3335,3404,Titanic (1953),"['Action', 'Drama']",12,2.67
3336,3336,3405,"Night to Remember, A (1958)","['Action', 'Drama']",2,3.0
3337,3337,3406,Captain Horatio Hornblower (1951),"['Action', 'Adventure', 'War']",2,3.5
3338,3338,3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)","['Comedy', 'Drama']",27,4.44
3339,3339,3408,Erin Brockovich (2000),['Drama'],43,3.74
3340,3340,3409,Final Destination (2000),"['Drama', 'Thriller']",71,2.8
3341,3341,3410,Soft Fruit (1999),"['Comedy', 'Drama']",177,4.04
3342,3342,3411,Babymother (1998),['Drama'],223,3.86
3343,3343,3412,"Bear, The (1988)",['Adventure'],40,2.38
3344,3344,3413,Impact (1949),"['Crime', 'Drama']",20,2.6
3345,3345,3414,Love Is a Many-Splendored Thing (1955),['Romance'],23,3.13
3346,3346,3415,"Mirror, The (Zerkalo) (1975)",['Drama'],5,2.8
3347,3347,3416,"Trial, The (Le Proc�s) (1963)",['Drama'],212,3.98
3348,3348,3417,"Crimson Pirate, The (1952)","['Adventure', 'Comedy', 'Sci-Fi']",0,0.0
3349,3349,3418,Thelma & Louise (1991),"['Action', 'Drama']",25,3.4
3350,3350,3419,Something for Everyone (1970),"['Comedy', 'Crime']",143,3.97
3351,3351,3420,...And Justice for All (1979),"['Drama', 'Thriller']",15,3.27
3352,3352,3421,Animal House (1978),['Comedy'],3,2.67
3353,3353,3422,She's Gotta Have It (1986),"['Comedy', 'Romance']",2,4.0
3354,3354,3423,School Daze (1988),['Drama'],793,2.6
3355,3355,3424,Do the Right Thing (1989),"['Comedy', 'Drama']",298,2.88
3356,3356,3425,Mo' Better Blues (1990),['Drama'],0,0.0
3357,3357,3426,Jungle Fever (1991),"['Drama', 'Romance']",103,3.77
3358,3358,3427,Coogan's Bluff (1968),['Crime'],446,3.68
3359,3359,3428,"Champ, The (1979)",['Drama'],520,4.08
3360,3360,3429,Creature Comforts (1990),"['Animation', 'Comedy']",590,3.92
3361,3361,3430,Death Wish (1974),"['Action', 'Drama']",1095,3.84
3362,3362,3431,Death Wish II (1982),"['Action', 'Drama']",765,3.97
3363,3363,3432,Death Wish 3 (1985),"['Action', 'Drama']",990,4.03
3364,3364,3433,Death Wish 4: The Crackdown (1987),"['Action', 'Drama']",151,3.93
3365,3365,3434,Death Wish V: The Face of Death (1994),"['Action', 'Drama']",245,4.09
3366,3366,3435,Double Indemnity (1944),"['Crime', 'Film-Noir']",265,3.81
3367,3367,3436,Dying Young (1991),"['Drama', 'Romance']",43,3.37
3368,3368,3437,Cool as Ice (1991),['Drama'],63,3.65
3369,3369,3438,Teenage Mutant Ninja Turtles (1990),"['Action', ""Children's"", 'Fantasy']",0,0.0
3370,3370,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),"['Action', ""Children's"", 'Fantasy']",86,3.43
3371,3371,3440,Teenage Mutant Ninja Turtles III (1993),"['Action', ""Children's"", 'Fantasy']",48,3.71
3372,3372,3441,Red Dawn (1984),"['Action', 'War']",56,3.55
3373,3373,3442,Band of the Hand (1986),['Action'],3,2.67
3374,3374,3443,Born American (1986),"['Action', 'Drama', 'Thriller']",15,2.6
3375,3375,3444,Bloodsport (1988),['Action'],65,3.34
3376,3376,3445,Eyes of Laura Mars (1978),"['Mystery', 'Thriller']",1,1.0
3377,3377,3446,Funny Bones (1995),['Comedy'],2,3.5
3378,3378,3447,"Good Earth, The (1937)",['Drama'],4,3.25
3379,3379,3448,"Good Morning, Vietnam (1987)","['Comedy', 'Drama', 'War']",95,3.95
3380,3380,3449,"Good Mother, The (1988)",['Drama'],3,3.0
3381,3381,3450,Grumpy Old Men (1993),['Comedy'],2,3.5
3382,3382,3451,Guess Who's Coming to Dinner (1967),"['Comedy', 'Drama']",1,5.0
3383,3383,3452,Romeo Must Die (2000),"['Action', 'Romance']",0,0.0
3384,3384,3453,Here on Earth (2000),"['Drama', 'Romance']",276,3.8
3385,3385,3454,Whatever It Takes (2000),"['Comedy', 'Romance']",141,2.55
3386,3386,3455,Buddy Boy (1999),"['Drama', 'Thriller']",756,3.76
3387,3387,3456,"Color of Paradise, The (Rang-e Khoda) (1999)",['Drama'],173,2.72
3388,3388,3457,Waking the Dead (1999),['Drama'],298,2.72
3389,3389,3458,Blood and Sand (Sangre y Arena) (1989),"['Drama', 'Romance']",38,2.71
3390,3390,3459,Gothic (1986),"['Drama', 'Horror']",33,1.67
3391,3391,3460,Hillbillys in a Haunted House (1967),['Comedy'],96,2.28
3392,3392,3461,Lord of the Flies (1963),"['Adventure', 'Drama', 'Thriller']",157,1.94
3393,3393,3462,Modern Times (1936),['Comedy'],51,2.14
3394,3394,3463,Last Resort (1994),['Comedy'],210,2.67
3395,3395,3464,Solar Crisis (1993),"['Sci-Fi', 'Thriller']",55,2.84
3396,3396,3465,That's Life! (1986),['Drama'],744,3.86
3397,3397,3466,Heart and Souls (1993),"['Comedy', 'Fantasy']",358,3.74
3398,3398,3467,Hud (1963),"['Drama', 'Western']",341,3.5
3399,3399,3468,"Hustler, The (1961)",['Drama'],87,3.13
3400,3400,3469,Inherit the Wind (1960),['Drama'],29,2.52
3401,3401,3470,Dersu Uzala (1974),"['Adventure', 'Drama']",113,2.11
3402,3402,3471,Close Encounters of the Third Kind (1977),"['Drama', 'Sci-Fi']",23,3.35
3403,3403,3472,Horror Hotel (a.k.a. The City of the Dead) (1960),['Horror'],32,2.78
3404,3404,3473,Jonah Who Will Be 25 in the Year 2000 (1976),['Comedy'],219,3.45
3405,3405,3474,Retroactive (1997),"['Sci-Fi', 'Thriller']",144,3.88
3406,3406,3475,"Place in the Sun, A (1951)","['Drama', 'Romance']",105,3.75
3407,3407,3476,Jacob's Ladder (1990),"['Horror', 'Mystery', 'Thriller']",3,1.67
3408,3408,3477,Empire Records (1995),"['Comedy', 'Drama']",1315,3.86
3409,3409,3478,"Bamba, La (1987)",['Drama'],459,3.27
3410,3410,3479,Ladyhawke (1985),"['Adventure', 'Fantasy', 'Romance']",9,4.33
3411,3411,3480,Lucas (1986),['Drama'],0,0.0
3412,3412,3481,High Fidelity (2000),['Comedy'],175,3.37
3413,3413,3482,Price of Glory (2000),['Drama'],2,3.5
3414,3414,3483,"Road to El Dorado, The (2000)","['Animation', ""Children's""]",50,3.26
3415,3415,3484,"Skulls, The (2000)",['Thriller'],23,3.83
3416,3416,3485,Autopsy (Macchie Solari) (1975),['Horror'],51,3.94
3417,3417,3486,Devil Girl From Mars (1954),['Sci-Fi'],73,3.59
3418,3418,3487,"Dorado, El (1967)",['Western'],1417,3.68
3419,3419,3488,"Hideous Sun Demon, The (1959)","['Horror', 'Sci-Fi']",13,3.15
3420,3420,3489,Hook (1991),"['Adventure', 'Fantasy']",199,3.71
3421,3421,3490,Horror Express (1972),['Horror'],1207,4.05
3422,3422,3491,My Chauffeur (1986),['Comedy'],210,3.4
3423,3423,3492,"Son of the Sheik, The (1926)",['Adventure'],74,2.92
3424,3424,3493,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),['Horror'],781,3.88
3425,3425,3494,True Grit (1969),"['Adventure', 'Western']",79,3.29
3426,3426,3495,Roadside Prophets (1992),"['Comedy', 'Drama']",215,3.2
3427,3427,3496,Madame Sousatzka (1988),['Drama'],74,3.34
3428,3428,3497,Max Dugan Returns (1983),['Comedy'],59,2.95
3429,3429,3498,Midnight Express (1978),['Drama'],274,4.34
3430,3430,3499,Misery (1990),['Horror'],220,3.34
3431,3431,3500,Mr. Saturday Night (1992),"['Comedy', 'Drama']",85,2.67
3432,3432,3501,Murphy's Romance (1985),"['Comedy', 'Romance']",72,2.26
3433,3433,3502,My Life (1993),['Drama'],48,2.15
3434,3434,3503,Solaris (Solyaris) (1972),"['Drama', 'Sci-Fi']",38,2.26
3435,3435,3504,Network (1976),"['Comedy', 'Drama']",551,4.42
3436,3436,3505,No Way Out (1987),['Thriller'],128,2.79
3437,3437,3506,North Dallas Forty (1979),"['Comedy', 'Drama']",12,2.0
3438,3438,3507,"Odd Couple, The (1968)",['Comedy'],534,2.68
3439,3439,3508,"Outlaw Josey Wales, The (1976)",['Western'],251,2.13
3440,3440,3509,Black and White (1999),['Drama'],188,1.92
3441,3441,3510,Frequency (2000),"['Drama', 'Thriller']",475,3.28
3442,3442,3511,Ready to Rumble (2000),['Comedy'],39,2.31
3443,3443,3512,Return to Me (2000),"['Drama', 'Romance']",5,3.8
3444,3444,3513,Rules of Engagement (2000),"['Drama', 'Thriller']",222,3.23
3445,3445,3514,Joe Gould's Secret (2000),['Drama'],139,3.19
3446,3446,3515,Me Myself I (2000),['Comedy'],39,3.41
3447,3447,3516,"Bell, Book and Candle (1958)","['Comedy', 'Romance']",72,3.72
3448,3448,3517,"Bells, The (1926)","['Crime', 'Drama']",1082,3.73
3449,3449,3518,"End of Violence, The (1997)","['Drama', 'Thriller']",34,2.97
